job_title,company_size,posted_date,year,quarter,description,years_experience_true,skill_count_true,degree_level_true,years_experience_extracted,skills_extracted,skill_count_extracted,degree_level_extracted,buzzword_count
Data Analyst,enterprise,2022-08-15,2022,2022Q3,"As a Data Analyst, you will work with Machine Learning, Statistics, GCP, AWS, Tableau. Minimum 2 years experience required. Master's preferred. Must thrive in a wear many hats.",2,5,Master's preferred,2,Tableau|AWS|GCP|Statistics|Machine Learning,5,Master's preferred,1
Data Analyst,enterprise,2022-08-15,2022,2022Q3,Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Excel. Bachelor's preferred. We're looking for someone who can scrappy.,4,1,Bachelor's preferred,4,Excel,1,Bachelor's preferred,1
Data Analyst,enterprise,2022-08-15,2022,2022Q3,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in AWS, R, GCP. None mentioned. We're looking for someone who can fast-paced environment.",3,3,None mentioned,3,R|AWS|GCP,3,None mentioned,1
Data Analyst,enterprise,2022-08-15,2022,2022Q3,"As a Data Analyst, you will work with Looker. Minimum 3 years experience required. Bachelor's preferred. Must thrive in a high-growth.",3,1,Bachelor's preferred,3,Looker,1,Bachelor's preferred,1
Data Analyst,enterprise,2022-08-15,2022,2022Q3,We are looking for a Data Analyst with 2+ years of experience. Required skills: GCP. None mentioned. ambiguity,2,1,None mentioned,2,GCP,1,None mentioned,1
Data Analyst,mid-size,2022-08-15,2022,2022Q3,"We are looking for a Data Analyst with 2+ years of experience. Required skills: SAP, Looker, AWS, Salesforce. Master's preferred. high-growth",2,4,Master's preferred,2,AWS|Looker|Salesforce|SAP,4,Master's preferred,1
Data Analyst,enterprise,2022-08-15,2022,2022Q3,"As a Data Analyst, you will work with Salesforce, SAP. Minimum 4 years experience required. None mentioned. Must thrive in a scrappy.",4,2,None mentioned,4,Salesforce|SAP,2,None mentioned,1
Data Analyst,enterprise,2022-08-15,2022,2022Q3,"As a Data Analyst, you will work with Power BI, Azure. Minimum 2 years experience required. Bachelor's required. Must thrive in a wear many hats.",2,2,Bachelor's required,2,Power BI|Azure,2,Bachelor's required,1
Data Analyst,startup,2022-08-15,2022,2022Q3,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in AWS, Tableau, SQL, Looker. None mentioned. We're looking for someone who can high-growth.",2,4,None mentioned,2,SQL|Tableau|AWS|Looker,4,None mentioned,1
Data Analyst,mid-size,2022-08-15,2022,2022Q3,"As a Data Analyst, you will work with Tableau, dbt, Spark, Git, Statistics, Machine Learning. Minimum 1 years experience required. Bachelor's required. Must thrive in a ownership mindset.",1,6,Bachelor's required,1,Tableau|dbt|Spark|Git|Statistics|Machine Learning,6,Bachelor's required,1
Data Analyst,startup,2022-08-15,2022,2022Q3,"As a Data Analyst, you will work with Looker, Azure, Spark. Minimum 3 years experience required. Bachelor's required. Must thrive in a fast-paced environment.",3,3,Bachelor's required,3,Azure|Looker|Spark,3,Bachelor's required,1
Data Analyst,startup,2022-08-15,2022,2022Q3,"As a Data Analyst, you will work with A/B Testing, Salesforce, dbt, R, Machine Learning. Minimum 2 years experience required. Bachelor's preferred. Must thrive in a self-starter.",2,5,Bachelor's preferred,2,R|dbt|A/B Testing|Machine Learning|Salesforce,5,Bachelor's preferred,1
Data Analyst,enterprise,2022-08-15,2022,2022Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Spark, Salesforce, Tableau, Snowflake. Bachelor's preferred. fast-paced environment",3,4,Bachelor's preferred,3,Tableau|Snowflake|Spark|Salesforce,4,Bachelor's preferred,1
Data Analyst,startup,2022-08-15,2022,2022Q3,"As a Data Analyst, you will work with Snowflake, Excel, GCP, Looker. Minimum 3 years experience required. Bachelor's required. Must thrive in a scrappy.",3,4,Bachelor's required,3,Excel|GCP|Looker|Snowflake,4,Bachelor's required,1
Data Analyst,startup,2022-08-15,2022,2022Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Excel, Azure, SQL, Statistics, Python. Bachelor's preferred. fast-paced environment",3,5,Bachelor's preferred,3,SQL|Python|Excel|Azure|Statistics,5,Bachelor's preferred,1
Data Analyst,mid-size,2022-08-15,2022,2022Q3,Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in R. Bachelor's required. We're looking for someone who can high-growth.,4,1,Bachelor's required,4,R,1,Bachelor's required,1
Data Analyst,startup,2022-08-15,2022,2022Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in AWS, Excel, Looker, dbt. Bachelor's preferred. We're looking for someone who can high-growth.",4,4,Bachelor's preferred,4,Excel|AWS|Looker|dbt,4,Bachelor's preferred,1
Data Analyst,mid-size,2022-08-15,2022,2022Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: A/B Testing, GCP, Azure. Bachelor's required. fast-paced environment",3,3,Bachelor's required,3,Azure|GCP|A/B Testing,3,Bachelor's required,1
Data Analyst,startup,2022-08-15,2022,2022Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Python, SQL, Power BI. Bachelor's required. wear many hats",3,3,Bachelor's required,3,SQL|Python|Power BI,3,Bachelor's required,1
Data Analyst,startup,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in A/B Testing, Power BI, Tableau, Statistics, Git, Snowflake, AWS. Master's required. We're looking for someone who can fast-paced environment, ambiguity, self-starter.",3,7,Master's required,3,Tableau|Power BI|AWS|Snowflake|Git|Statistics|A/B Testing,7,Master's required,3
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with SQL, Tableau, Airflow. Minimum 3 years experience required. None mentioned. Must thrive in a cross-functional collaboration.",3,3,None mentioned,3,SQL|Tableau|Airflow,3,None mentioned,1
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in GCP, Power BI. Bachelor's required. We're looking for someone who can wear many hats.",4,2,Bachelor's required,4,Power BI|GCP,2,Bachelor's required,1
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Python, Salesforce, SAP. Minimum 3 years experience required. Bachelor's required. Must thrive in a stakeholder management.",3,3,Bachelor's required,3,Python|Salesforce|SAP,3,Bachelor's required,1
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Machine Learning, AWS, Looker. Bachelor's preferred. We're looking for someone who can scrappy.",2,3,Bachelor's preferred,2,AWS|Looker|Machine Learning,3,Bachelor's preferred,1
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in SQL, A/B Testing, Git. None mentioned. We're looking for someone who can high-growth.",2,3,None mentioned,2,SQL|Git|A/B Testing,3,None mentioned,1
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Azure, AWS, Snowflake, Machine Learning. None mentioned. high-growth",5,4,None mentioned,5,AWS|Azure|Snowflake|Machine Learning,4,None mentioned,1
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Airflow, Git, Tableau, Looker. Minimum 2 years experience required. Bachelor's required. Must thrive in a high-growth.",2,4,Bachelor's required,2,Tableau|Looker|Airflow|Git,4,Bachelor's required,1
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Snowflake, Git, A/B Testing, SAP, Python. Bachelor's required. We're looking for someone who can cross-functional collaboration.",5,5,Bachelor's required,5,Python|Snowflake|Git|A/B Testing|SAP,5,Bachelor's required,1
Data Analyst,startup,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 2+ years of experience. Required skills: A/B Testing, Airflow. None mentioned. scrappy",2,2,None mentioned,2,Airflow|A/B Testing,2,None mentioned,1
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Spark, Git, Looker. Bachelor's preferred. We're looking for someone who can cross-functional collaboration.",2,3,Bachelor's preferred,2,Looker|Spark|Git,3,Bachelor's preferred,1
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Azure, SAP, Git, Salesforce, Airflow, AWS. None mentioned. We're looking for someone who can ambiguity.",3,6,None mentioned,3,AWS|Azure|Airflow|Git|Salesforce|SAP,6,None mentioned,1
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Snowflake, dbt, Looker, Machine Learning, Airflow. Minimum 3 years experience required. Master's required. Must thrive in a wear many hats.",3,5,Master's required,3,Looker|Snowflake|dbt|Airflow|Machine Learning,5,Master's required,1
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Statistics, Looker, Excel, Snowflake. Minimum 3 years experience required. Bachelor's preferred. Must thrive in a ambiguity.",3,4,Bachelor's preferred,3,Excel|Looker|Snowflake|Statistics,4,Bachelor's preferred,1
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with SAP, Statistics, Python, dbt, Airflow, A/B Testing. Minimum 3 years experience required. Master's required. Must thrive in a wear many hats, scrappy.",3,6,Master's required,3,Python|dbt|Airflow|Statistics|A/B Testing|SAP,6,Master's required,2
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with A/B Testing, GCP, Git, Machine Learning. Minimum 2 years experience required. Bachelor's preferred. Must thrive in a ownership mindset.",2,4,Bachelor's preferred,2,GCP|Git|A/B Testing|Machine Learning,4,Bachelor's preferred,1
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Machine Learning, SQL, SAP. Master's preferred. high-growth",2,3,Master's preferred,2,SQL|Machine Learning|SAP,3,Master's preferred,1
Data Analyst,startup,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 0 years of relevant experience and is proficient in Azure, Airflow, AWS, Excel, Git. None mentioned. We're looking for someone who can ownership mindset.",0,5,None mentioned,0,Excel|AWS|Azure|Airflow|Git,5,None mentioned,1
Data Analyst,startup,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with SAP, dbt. Minimum 3 years experience required. None mentioned. Must thrive in a stakeholder management.",3,2,None mentioned,3,dbt|SAP,2,None mentioned,1
Data Analyst,startup,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Excel, dbt, Power BI. Bachelor's required. We're looking for someone who can stakeholder management.",4,3,Bachelor's required,4,Excel|Power BI|dbt,3,Bachelor's required,1
Data Analyst,startup,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: AWS, Excel, dbt, Azure. Bachelor's required. ownership mindset",4,4,Bachelor's required,4,Excel|AWS|Azure|dbt,4,Bachelor's required,1
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Machine Learning, Tableau, R. Master's required. self-starter",3,3,Master's required,3,Tableau|R|Machine Learning,3,Master's required,1
Data Analyst,startup,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with GCP, Spark, A/B Testing. Minimum 5 years experience required. Master's required. Must thrive in a ambiguity, wear many hats.",5,3,Master's required,5,GCP|Spark|A/B Testing,3,Master's required,2
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 3+ years of experience. Required skills: R, Snowflake, Machine Learning, Git, SQL. Bachelor's preferred. cross-functional collaboration",3,5,Bachelor's preferred,3,SQL|R|Snowflake|Git|Machine Learning,5,Bachelor's preferred,1
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Statistics, R, Salesforce, SAP. Minimum 2 years experience required. Bachelor's preferred. Must thrive in a scrappy.",2,4,Bachelor's preferred,2,R|Statistics|Salesforce|SAP,4,Bachelor's preferred,1
Data Analyst,mid-size,2022-11-15,2022,2022Q4,We are looking for a Data Analyst with 4+ years of experience. Required skills: Excel. Bachelor's required. high-growth,4,1,Bachelor's required,4,Excel,1,Bachelor's required,1
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Machine Learning, AWS, Power BI. Bachelor's required. scrappy",3,3,Bachelor's required,3,Power BI|AWS|Machine Learning,3,Bachelor's required,1
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Excel, Salesforce, A/B Testing, Power BI. None mentioned. We're looking for someone who can self-starter, high-growth, fast-paced environment.",5,4,None mentioned,5,Excel|Power BI|A/B Testing|Salesforce,4,None mentioned,3
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Snowflake, dbt, Airflow. Minimum 3 years experience required. Bachelor's required. Must thrive in a ownership mindset.",3,3,Bachelor's required,3,Snowflake|dbt|Airflow,3,Bachelor's required,1
Data Analyst,startup,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Salesforce, Airflow, GCP, Excel, Machine Learning. Minimum 2 years experience required. None mentioned. Must thrive in a high-growth, ownership mindset, scrappy.",2,5,None mentioned,2,Excel|GCP|Airflow|Machine Learning|Salesforce,5,None mentioned,3
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Spark, Airflow, Azure, A/B Testing, dbt. Minimum 2 years experience required. None mentioned. Must thrive in a cross-functional collaboration.",2,5,None mentioned,2,Azure|dbt|Airflow|Spark|A/B Testing,5,None mentioned,1
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Spark, A/B Testing, dbt, Statistics, Azure. None mentioned. stakeholder management, wear many hats, high-growth",2,5,None mentioned,2,Azure|dbt|Spark|Statistics|A/B Testing,5,None mentioned,3
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Salesforce, R, Power BI, Tableau, SQL, Airflow, Python, AWS. Minimum 4 years experience required. Bachelor's required. Must thrive in a ownership mindset, fast-paced environment, stakeholder management.",4,8,Bachelor's required,4,SQL|Python|Tableau|Power BI|R|AWS|Airflow|Salesforce,8,Bachelor's required,3
